bill_id,bill_number,title,date,event
1933751,HB1162,Relating To Motorcycle Instruction Permits.,2025-03-06,Committee Referral
1933751,HB1162,Relating To Motorcycle Instruction Permits.,2025-03-21,Committee Report Pass
1933751,HB1162,Relating To Motorcycle Instruction Permits.,2025-03-21,Committee Referral
1933751,HB1162,Relating To Motorcycle Instruction Permits.,2025-04-04,Committee Report Pass
1933751,HB1162,Relating To Motorcycle Instruction Permits.,2025-04-24,Committee Report Pass
1933751,HB1162,Relating To Motorcycle Instruction Permits.,2025-04-24,Committee Report Pass
1933751,HB1162,Relating To Motorcycle Instruction Permits.,2025-05-01,Enrolled
1933751,HB1162,Relating To Motorcycle Instruction Permits.,2025-05-19,Chapter/Act/Statute
1933751,HB1162,Relating To Motorcycle Instruction Permits.,2025-05-19,Passed
1933744,HB1163,Relating To Commercial Drivers Licensing.,2025-01-23,Introduced
1933744,HB1163,Relating To Commercial Drivers Licensing.,2025-01-23,Committee Referral
1933744,HB1163,Relating To Commercial Drivers Licensing.,2025-02-14,Committee Report Pass
1933744,HB1163,Relating To Commercial Drivers Licensing.,2025-02-14,Committee Referral
1933473,HB1164,Relating To Highway Revenue Bonds.,2025-01-23,Introduced
1933473,HB1164,Relating To Highway Revenue Bonds.,2025-01-23,Committee Referral
1933473,HB1164,Relating To Highway Revenue Bonds.,2025-02-12,Committee Report Pass
1933473,HB1164,Relating To Highway Revenue Bonds.,2025-02-12,Committee Referral
1933473,HB1164,Relating To Highway Revenue Bonds.,2025-02-28,Committee Report Pass
1933473,HB1164,Relating To Highway Revenue Bonds.,2025-02-28,Engrossed
1933473,HB1164,Relating To Highway Revenue Bonds.,2025-03-04,Committee Referral
1933473,HB1164,Relating To Highway Revenue Bonds.,2025-03-21,Committee Report Pass
1933473,HB1164,Relating To Highway Revenue Bonds.,2025-03-21,Committee Referral
1933473,HB1164,Relating To Highway Revenue Bonds.,2025-04-04,Committee Report Pass
1933603,HB1165,Relating To Highways.,2025-01-23,Introduced
1933603,HB1165,Relating To Highways.,2025-01-23,Committee Referral
1933603,HB1165,Relating To Highways.,2025-02-04,Committee Report Pass
1933603,HB1165,Relating To Highways.,2025-02-04,Committee Referral
1933409,HB1166,Relating To Automated Speed Enforcement Systems Program.,2025-01-23,Introduced
1933409,HB1166,Relating To Automated Speed Enforcement Systems Program.,2025-01-23,Committee Referral
1933409,HB1166,Relating To Automated Speed Enforcement Systems Program.,2025-02-14,Committee Report Pass
1933409,HB1166,Relating To Automated Speed Enforcement Systems Program.,2025-02-14,Committee Referral
1933409,HB1166,Relating To Automated Speed Enforcement Systems Program.,2025-02-28,Committee Report Pass
1933409,HB1166,Relating To Automated Speed Enforcement Systems Program.,2025-02-28,Engrossed
1933409,HB1166,Relating To Automated Speed Enforcement Systems Program.,2025-03-04,Committee Referral
1933801,HB1167,Making An Emergency Appropriation To The Department Of Transportation.,2025-01-23,Introduced
1933801,HB1167,Making An Emergency Appropriation To The Department Of Transportation.,2025-01-23,Committee Referral
1933801,HB1167,Making An Emergency Appropriation To The Department Of Transportation.,2025-02-11,Committee Report Pass
1933801,HB1167,Making An Emergency Appropriation To The Department Of Transportation.,2025-02-11,Committee Referral
1933801,HB1167,Making An Emergency Appropriation To The Department Of Transportation.,2025-02-28,Committee Report Pass
1933801,HB1167,Making An Emergency Appropriation To The Department Of Transportation.,2025-02-28,Engrossed
1933801,HB1167,Making An Emergency Appropriation To The Department Of Transportation.,2025-03-04,Committee Referral
1933801,HB1167,Making An Emergency Appropriation To The Department Of Transportation.,2025-03-21,Committee Report Pass
1933801,HB1167,Making An Emergency Appropriation To The Department Of Transportation.,2025-03-21,Committee Referral
1933801,HB1167,Making An Emergency Appropriation To The Department Of Transportation.,2025-04-04,Committee Report Pass
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-01-23,Introduced
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-01-23,Committee Referral
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-02-11,Committee Report Pass
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-02-11,Committee Referral
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-02-28,Committee Report Pass
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-03-04,Engrossed
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-03-06,Committee Referral
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-03-20,Committee Report Pass
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-03-20,Committee Referral
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-04-04,Committee Report Pass
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-04-25,Committee Report Pass
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-04-25,Committee Report Pass
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-05-01,Enrolled
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-06-03,Chapter/Act/Statute
1933786,HB1168,Relating To The University Of Hawaii Revenue Bonds.,2025-06-03,Passed
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-01-23,Introduced
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-01-23,Committee Referral
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-02-10,Committee Report Pass
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-02-10,Committee Referral
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-02-27,Committee Report Pass
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-02-27,Engrossed
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-03-04,Committee Referral
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-03-18,Committee Report Pass
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-03-18,Committee Referral
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-04-01,Committee Report Pass
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-04-25,Committee Report Pass
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-04-25,Committee Report Pass
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-05-01,Enrolled
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-05-27,Chapter/Act/Statute
1933782,HB1169,Relating To University Of Hawaii Conference Center Revolving Fund.,2025-05-27,Passed
1917765,HB117,Relating To Condominiums.,2025-01-16,Introduced
1917765,HB117,Relating To Condominiums.,2025-01-21,Committee Referral
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-01-23,Introduced
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-01-23,Committee Referral
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-02-11,Committee Report Pass
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-02-11,Committee Referral
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-02-28,Committee Report Pass
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-02-28,Engrossed
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-03-04,Committee Referral
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-03-20,Committee Report Pass
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-03-20,Committee Referral
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-04-04,Committee Report Pass
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-04-25,Committee Report Pass
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-04-25,Committee Report Pass
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-05-01,Enrolled
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-05-30,Chapter/Act/Statute
1933380,HB1170,Relating To The University Of Hawaii Resident Tuition Fee.,2025-05-30,Passed
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-01-23,Introduced
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-01-27,Committee Referral
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-02-11,Committee Report Pass
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-02-11,Committee Referral
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-02-28,Committee Report Pass
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-03-04,Engrossed
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-03-06,Committee Referral
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-03-18,Committee Report Pass
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-03-18,Committee Referral
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-04-04,Committee Report Pass
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-04-25,Committee Report Pass
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-04-25,Committee Report Pass
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-05-01,Enrolled
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-05-27,Chapter/Act/Statute
1933599,HB1171,Relating To The University Of Hawaii Relief Funding.,2025-05-27,Passed
1933682,HB1172,Relating To Departmental Data Sharing.,2025-01-23,Introduced
1933682,HB1172,Relating To Departmental Data Sharing.,2025-01-27,Committee Referral
1933682,HB1172,Relating To Departmental Data Sharing.,2025-02-04,Committee Report Pass
1933682,HB1172,Relating To Departmental Data Sharing.,2025-02-04,Committee Referral
1933682,HB1172,Relating To Departmental Data Sharing.,2025-02-13,Committee Report Pass
1933682,HB1172,Relating To Departmental Data Sharing.,2025-02-13,Committee Referral
1933512,HB1173,Relating To Tax Liens.,2025-01-23,Introduced
1933512,HB1173,Relating To Tax Liens.,2025-01-27,Committee Referral
1933512,HB1173,Relating To Tax Liens.,2025-02-28,Committee Report Pass
1933512,HB1173,Relating To Tax Liens.,2025-03-04,Engrossed
1933512,HB1173,Relating To Tax Liens.,2025-03-06,Committee Referral
1933512,HB1173,Relating To Tax Liens.,2025-04-04,Committee Report Pass
1933512,HB1173,Relating To Tax Liens.,2025-04-25,Committee Report Pass
1933512,HB1173,Relating To Tax Liens.,2025-04-25,Committee Report Pass
1933512,HB1173,Relating To Tax Liens.,2025-05-01,Enrolled
1933512,HB1173,Relating To Tax Liens.,2025-05-19,Chapter/Act/Statute
1933512,HB1173,Relating To Tax Liens.,2025-05-19,Passed
1933555,HB1174,Relating To The Procedure For Payment Under Protest Lawsuits.,2025-01-23,Introduced
1933555,HB1174,Relating To The Procedure For Payment Under Protest Lawsuits.,2025-01-27,Committee Referral
1933555,HB1174,Relating To The Procedure For Payment Under Protest Lawsuits.,2025-02-14,Committee Report Pass
1933555,HB1174,Relating To The Procedure For Payment Under Protest Lawsuits.,2025-02-14,Committee Referral
1933555,HB1174,Relating To The Procedure For Payment Under Protest Lawsuits.,2025-02-28,Committee Report Pass
1933555,HB1174,Relating To The Procedure For Payment Under Protest Lawsuits.,2025-02-28,Engrossed
1933555,HB1174,Relating To The Procedure For Payment Under Protest Lawsuits.,2025-03-04,Committee Referral
1933555,HB1174,Relating To The Procedure For Payment Under Protest Lawsuits.,2025-03-19,Committee Report Pass
1933555,HB1174,Relating To The Procedure For Payment Under Protest Lawsuits.,2025-03-19,Committee Referral
1933504,HB1175,Relating To The Procedure For Tax Appeals.,2025-01-23,Introduced
1933504,HB1175,Relating To The Procedure For Tax Appeals.,2025-01-27,Committee Referral
1933504,HB1175,Relating To The Procedure For Tax Appeals.,2025-02-27,Committee Report Pass
1933504,HB1175,Relating To The Procedure For Tax Appeals.,2025-02-28,Engrossed
1933504,HB1175,Relating To The Procedure For Tax Appeals.,2025-03-04,Committee Referral
1933504,HB1175,Relating To The Procedure For Tax Appeals.,2025-03-27,Committee Report Pass
1933504,HB1175,Relating To The Procedure For Tax Appeals.,2025-03-28,Enrolled
1933504,HB1175,Relating To The Procedure For Tax Appeals.,2025-04-11,Chapter/Act/Statute
1933504,HB1175,Relating To The Procedure For Tax Appeals.,2025-04-11,Passed
1934608,HB1176,Relating To The Hawaii Technology Development Corporation.,2025-01-23,Introduced
1934608,HB1176,Relating To The Hawaii Technology Development Corporation.,2025-01-27,Committee Referral
1934608,HB1176,Relating To The Hawaii Technology Development Corporation.,2025-02-12,Committee Report Pass
1934608,HB1176,Relating To The Hawaii Technology Development Corporation.,2025-02-12,Committee Referral
1934542,HB1177,Relating To Transportation.,2025-01-23,Introduced
1934542,HB1177,Relating To Transportation.,2025-01-27,Committee Referral
1935216,HB1178,Relating To Education.,2025-01-23,Introduced
1935216,HB1178,Relating To Education.,2025-01-27,Committee Referral
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-01-23,Introduced
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-01-27,Committee Referral
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-02-04,Committee Report Pass
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-02-04,Committee Referral
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-02-14,Committee Report Pass
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-02-14,Committee Referral
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-02-28,Committee Report Pass
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-02-28,Engrossed
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-03-04,Committee Referral
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-03-21,Committee Report Pass
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-03-21,Committee Referral
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-04-04,Committee Report Pass
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-04-25,Committee Report Pass
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-04-25,Committee Report Pass
1934569,HB1179,Relating To Rural Emergency Hospitals.,2025-05-01,Enrolled
