bill_id,bill_number,title,description,state,subject,companion,relevant,session,filename,status,status_date,source,chat,url_final_text,url_initial_text
1917953,HB130,Relating To Fees For Public Records Under Chapter 92f.,"Imposes a cap on charges for searching for, reviewing, and segregating government records under the Uniform Information Practices Act. Provides for a waiver of fees in certain circumstances when the public interest is served by a government record's disclosure.",HI,"Office of Information Practices, Public Records, Costs, Waiver",SB863,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB130.json,Introduced,2025-01-16,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=130&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB130_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB130_.HTM
1936483,HB1300,Relating To Cancer.,"Appropriates funds to the University of Hawaii Cancer Center to conduct a multiethnic cohort study focusing on the social determinants of health, lifestyles, environmental exposures, and resilience factors of Native Hawaiians, Pacific Islanders, and Filipinos, including an analysis of the health effects and risks of individuals living in close proximity to landfills in Nanakuli, Oahu. Requires the University of Hawaii Cancer Center to seek other sources of funding to complete the study. (CD1)",HI,"University of Hawaii Cancer Center, Multiethnic Cohort Study, UH, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1300.json,Passed,2025-07-01,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1300&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1300_CD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1300_.HTM
1936615,HB1301,Relating To Transportation.,Applies the existing framework regulating motor carriers onto transportation network companies. Repeals the chapter regulating transportation network companies. Effective 7/1/3000. (HD1),HI,"Motor Carriers, Transportation Network Companies, Regulation, Common Carrier By Motor Vehicle",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1301.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1301&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1301_HD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1301_.HTM
1936473,HB1302,Relating To Transportation Demand Management.,"Requires the Department of Human Resources Development, in collaboration with various state and county agencies, to establish a Transportation Demand Management Program. Appropriates funds. Effective 7/1/3000. (HD1)",HI,"DHRD, Transportation Demand Management Program, Public Transit Passes, Bikeshare Passes, Opt-out of Parking, Appropriation ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1302.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1302&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1302_HD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1302_.HTM
1936569,HB1303,Relating To Wireless Communication Devices In Schools.,"Requires each public school to implement a policy to prohibit students from using cellular phones and other wireless communication devices during school hours, subject to exceptions for education, health, and emergencies.",HI,"DOE, Cellular Phones, Wireless Communication Devices, Prohibition",SB1544,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1303.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1303&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1303_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1303_.HTM
1936570,HB1304,Relating To Transportation.,Requires the Department of Transportation to adopt rules governing a clean fuel standard for alternative fuels in the State. Effective 7/1/3000. (HD1),HI,"DOT, Clean Fuel Standard, Greenhouse Gases, Alternative Fuels, Rules",SB1120,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1304.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1304&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1304_HD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1304_.HTM
1936558,HB1305,Relating To Fireworks.,"Requires the Department Education, in coordination with the Department of Health, to develop a fireworks education and marketing program for implementation in public schools, including charter schools, and distribution to private schools.",HI,"DOE, DOH, Fireworks, Education, Public Schools, Charter Schools, Private Schools",SB1615,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1305.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1305&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1305_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1305_.HTM
1936533,HB1306,Relating To Housing.,Establishes the Kupuna Home Equity Conversion Mortgage Program under the Hawaii Housing Finance and Development Corporation.,HI,"HHFDC, Kupuna Home Equity Conversion Mortgage Program",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1306.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1306&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1306_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1306_.HTM
1936538,HB1307,Relating To The Department Of Hawaiian Home Lands.,"Appropriates funds to the Department of Hawaiian Home Lands for water well development for geophysical investigation, exploration, and identification of geothermal resources on Hawaiian home lands. Effective 7/1/3000. (HD2)",HI,"DHHL, Hawaiian Home Lands, Geothermal Resources, Appropriation ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1307.json,Engrossed,2025-02-27,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1307&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1307_HD2_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1307_.HTM
1936553,HB1308,Relating To Sports Wagering.,Allows for the regulation of sports wagering by the Department of Law Enforcement. Establishes licensing requirements for sports wagering operators and sports wagering suppliers. Establishes a general excise tax to be levied on sports wagering operator licenses. Establishes the Problem Gambling Prevention and Treatment Special Fund to be administered and expended by the Department of Health. Specifies that legal sports wagering and fantasy sports contests shall not be considered contests of chance or gambling. Authorizes DLE to perform criminal history record checks on applicants and licensees relating to sports wagering. (SD2),HI,"Gambling, Sports Wagering, Fantasy Sports, DOH, General Excise Tax, Problem Gambling Prevention and Treatment Special Fund, DLE",SB1569,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1308.json,Engrossed,2025-03-04,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1308&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1308_SD2_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1308_.HTM
1936517,HB1309,Relating To Land Transfers.,Authorizes the transfer of certain lands under the jurisdiction of certain state agencies to the Department of Hawaiian Home Lands.,HI,"DHHL, State Agencies, Land Transfers",SB1654,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1309.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1309&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1309_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1309_.HTM
1917834,HB131,Relating To Research.,Allows agencies to disclose government records to researchers for certain research purposes.,HI,"Research, Office of Information Practices, Government Records, Disclosure",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB131.json,Engrossed,2025-02-28,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=131&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB131_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB131_.HTM
1936608,HB1310,Relating To Agricultural Sustainability.,"Requires and appropriates funds for the Office of the Governor to provide profiles of Filipino immigrants related to demographic, education, and vocation data. Requires and appropriates funds for the Department of Agriculture to collaborate with certain agricultural entities in the Philippines. Requires and appropriates funds for the Departments of Labor and Industrial Relations and Human Resources Development to develop a program that brings agricultural workers from the Philippines to Hawaii, under certain conditions. Requires and appropriates funds for the Department of Agriculture to establish a hydroponics pilot program.",HI,"Agriculture, Sustainability, Philippines, Office of the Governor, Department of Agriculture, Department of Labor and Industrial Relations, Department of Human Resources Development, Exchange, Hydroponics Pilot Program, Appropriation ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1310.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1310&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1310_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1310_.HTM
1936566,HB1311,Relating To Condominium Proxy Voting.,Removes from the standard condominium proxy form the option of giving a proxy vote to the board of directors of a condominium association as a whole or to those directors present at an association meeting.,HI,"Condominiums, Proxy Voting, Standard Proxy Forms, Association Meetings",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1311.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1311&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1311_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1311_.HTM
1936592,HB1312,Relating To Association Managers.,"Creates regulation requirements for association managers who oversee the daily operations of a condominium unit owners' association. Beginning 7/1/2027, requires licensure of association managers by the Real Estate Commission.",HI,"DCCA, Association Managers, Real Estate Commission, Condominium Unit Owners' Associations, Managers, Licensing",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1312.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1312&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1312_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1312_.HTM
1936619,HB1313,Relating To Board Members.,"Requires board members of a condominium association to certify the receipt and review of certain documents and complete a board training and education course approved by an accredited third party organization, to be selected by the Real Estate Commission.",HI,"Condominium Associations, Boards of Directors, Members, Training and Education Courses",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1313.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1313&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1313_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1313_.HTM
1936589,HB1314,Relating To Youth Mental Health.,Requires that all schools develop plans to execute mental health check-ins with their students grades six through twelve. Effective 7/1/3000. (HD1),HI,"DOE, Private Schools, Public Charter Schools, Mental Health Plans",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1314.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1314&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1314_HD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1314_.HTM
1936467,HB1315,Relating To Parliamentarians.,Requires all parliamentarians doing business in the State to be licensed with the Department of Commerce and Consumer Affairs and complete mandatory training courses.,HI,"DCCA, Parliamentarians, Licensure, Mandatory Training",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1315.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1315&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1315_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1315_.HTM
1936490,HB1316,Relating To The Department Of Land And Natural Resources.,"Beginning 1/1/2026, requires rental vessels to be registered and numbered with the Department of Land and Natural Resources before being rented or leased, or offered for rent or lease, by the public for transiting the navigable waters of a state park. Requires registration fees to be deposited into the State Parks Special Fund. (CD1)",HI,"Registration, Numbering, Navigable Waters, Wailua River State Park, Ahupuaa O Kahana State Park, Rental Vessels, Kealakekua Bay State Historical Park, State Parks Special Fund",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\HB1316.json,Passed,2025-05-29,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=HB&billnumber=1316&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1316_CD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/HB1316_.HTM
